"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.665361825E0,-1.483550072E-1,-9.877572060E0,-3.349951655E-2
7.675049377E0,-1.627119333E-1,-9.872786522E0,-1.914258115E-2
7.684735002E0,-1.483550072E-1,-9.872786522E0,-1.435693540E-2
7.694421981E0,-1.483550072E-1,-9.891928673E0,-3.349951655E-2
7.704111096E0,-1.579262912E-1,-9.891928673E0,-2.871387079E-2
7.713798231E0,-1.483550072E-1,-9.877572060E0,-1.914258115E-2
7.723484377E0,-1.531406492E-1,-9.877572060E0,-1.435693540E-2
7.733170679E0,-1.627119333E-1,-9.877572060E0,-2.871387079E-2
7.742857242E0,-1.579262912E-1,-9.882357597E0,-1.435693540E-2
7.752544064E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
7.762231825E0,-1.435693651E-1,-9.872786522E0,-2.871387079E-2
7.771918960E0,-1.579262912E-1,-9.877572060E0,-1.435693540E-2
7.781606200E0,-1.339980662E-1,-9.887143135E0,-2.871387079E-2
7.791293075E0,-1.531406492E-1,-9.858428955E0,-1.914258115E-2
7.800978908E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
7.810665939E0,-1.435693651E-1,-9.891928673E0,-1.435693540E-2
7.820352710E0,-1.339980662E-1,-9.887143135E0,-2.392822690E-2
7.830038648E0,-1.579262912E-1,-9.863214493E0,-3.349951655E-2
7.839725679E0,-1.531406492E-1,-9.863214493E0,-1.435693540E-2
7.849412450E0,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
7.859100835E0,-1.339980662E-1,-9.877572060E0,-3.828516230E-2
7.868788960E0,-1.483550072E-1,-9.877572060E0,-2.392822690E-2
7.878477606E0,-1.339980662E-1,-9.872786522E0,-3.828516230E-2
7.888163439E0,-1.483550072E-1,-9.896714211E0,-3.828516230E-2
7.897850939E0,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
7.907538960E0,-1.674975902E-1,-9.872786522E0,-2.871387079E-2
7.917226669E0,-1.483550072E-1,-9.872786522E0,-1.914258115E-2
7.926913804E0,-1.387837082E-1,-9.872786522E0,-2.392822690E-2
7.936602189E0,-1.579262912E-1,-9.877572060E0,-2.392822690E-2
7.946291044E0,-1.531406492E-1,-9.887143135E0,-2.871387079E-2
7.955978544E0,-1.435693651E-1,-9.882357597E0,-2.392822690E-2
7.965665106E0,-1.579262912E-1,-9.882357597E0,-2.871387079E-2
7.975353804E0,-1.483550072E-1,-9.872786522E0,-2.871387079E-2
7.985041408E0,-1.531406492E-1,-9.877572060E0,-3.349951655E-2
7.994728960E0,-1.579262912E-1,-9.887143135E0,-1.914258115E-2
8.004416564E0,-1.627119333E-1,-9.858428955E0,-2.392822690E-2
8.014104221E0,-1.722832322E-1,-9.872786522E0,-1.435693540E-2
8.023791512E0,-1.579262912E-1,-9.877572060E0,-1.435693540E-2
8.033479064E0,-1.531406492E-1,-9.872786522E0,-3.828516230E-2
8.043165679E0,-1.770688742E-1,-9.877572060E0,-3.349951655E-2
8.052852814E0,-1.674975902E-1,-9.868000984E0,-9.571290575E-3
8.062538648E0,-1.579262912E-1,-9.887143135E0,-2.392822690E-2
8.072224689E0,-1.387837082E-1,-9.868000984E0,-1.914258115E-2
8.081911825E0,-1.531406492E-1,-9.877572060E0,-3.828516230E-2
8.091599325E0,-1.531406492E-1,-9.877572060E0,-3.349951655E-2
8.101286981E0,-1.483550072E-1,-9.872786522E0,-1.435693540E-2
8.110974898E0,-1.483550072E-1,-9.872786522E0,-2.871387079E-2
8.120662346E0,-1.483550072E-1,-9.882357597E0,-2.871387079E-2
8.130349585E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
8.140036617E0,-1.579262912E-1,-9.868000984E0,-2.871387079E-2
8.149724481E0,-1.435693651E-1,-9.887143135E0,-3.349951655E-2
8.159412033E0,-1.722832322E-1,-9.887143135E0,-3.349951655E-2
8.169100627E0,-1.387837082E-1,-9.887143135E0,-1.435693540E-2
8.178787502E0,-1.387837082E-1,-9.868000984E0,-2.871387079E-2
8.188475575E0,-1.483550072E-1,-9.887143135E0,-2.871387079E-2
8.198164012E0,-1.674975902E-1,-9.872786522E0,-2.392822690E-2
8.207853335E0,-1.579262912E-1,-9.868000984E0,-3.349951655E-2
8.217540939E0,-1.435693651E-1,-9.882357597E0,-2.392822690E-2
8.227228439E0,-1.435693651E-1,-9.872786522E0,-2.871387079E-2
8.236917554E0,-1.722832322E-1,-9.896714211E0,-3.828516230E-2
8.246604742E0,-1.531406492E-1,-9.882357597E0,-2.871387079E-2
8.256292085E0,-1.483550072E-1,-9.868000984E0,-3.349951655E-2
8.265979117E0,-1.435693651E-1,-9.872786522E0,-3.828516230E-2
8.275668335E0,-1.531406492E-1,-9.872786522E0,-3.349951655E-2
8.285356617E0,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
8.295045523E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
8.304733231E0,-1.531406492E-1,-9.872786522E0,-1.914258115E-2
8.314421669E0,-1.579262912E-1,-9.872786522E0,-2.392822690E-2
8.324109742E0,-1.579262912E-1,-9.882357597E0,-2.871387079E-2
8.333797294E0,-1.483550072E-1,-9.891928673E0,-2.392822690E-2
8.343485054E0,-1.483550072E-1,-9.868000984E0,-2.392822690E-2
8.353173804E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
8.362862294E0,-1.579262912E-1,-9.877572060E0,-1.914258115E-2
8.372548387E0,-1.674975902E-1,-9.887143135E0,-3.828516230E-2
8.382235731E0,-1.339980662E-1,-9.877572060E0,-2.871387079E-2
8.391923908E0,-1.627119333E-1,-9.863214493E0,-3.349951655E-2
8.401611356E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
8.411299325E0,-1.579262912E-1,-9.868000984E0,-3.349951655E-2
8.420985939E0,-1.531406492E-1,-9.882357597E0,-2.392822690E-2
8.430673335E0,-1.579262912E-1,-9.882357597E0,-9.571290575E-3
8.440360106E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
8.450045731E0,-1.531406492E-1,-9.858428955E0,-9.571290575E-3
8.459732919E0,-1.579262912E-1,-9.868000984E0,-9.571290575E-3
8.469420054E0,-1.387837082E-1,-9.882357597E0,-2.871387079E-2
8.479106877E0,-1.579262912E-1,-9.887143135E0,-1.435693540E-2
8.488793127E0,-1.627119333E-1,-9.891928673E0,-3.349951655E-2
8.498477762E0,-1.435693651E-1,-9.868000984E0,-1.914258115E-2
8.508164064E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
8.517850835E0,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
8.527536564E0,-1.531406492E-1,-9.896714211E0,-2.871387079E-2
8.537223387E0,-1.579262912E-1,-9.872786522E0,-3.349951655E-2
8.546908752E0,-1.483550072E-1,-9.872786522E0,-2.871387079E-2
8.556595523E0,-1.531406492E-1,-9.877572060E0,-2.871387079E-2
8.566281721E0,-1.483550072E-1,-9.858428955E0,-3.349951655E-2
8.575968231E0,-1.531406492E-1,-9.882357597E0,-9.571290575E-3
8.585655679E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
8.595342919E0,-1.339980662E-1,-9.877572060E0,-2.871387079E-2
8.605030731E0,-1.339980662E-1,-9.868000984E0,-3.349951655E-2
8.614715679E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
8.624400471E0,-1.387837082E-1,-9.863214493E0,-2.392822690E-2
8.634085835E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
8.643771252E0,-1.531406492E-1,-9.872786522E0,-1.435693540E-2
8.653456773E0,-1.579262912E-1,-9.877572060E0,-1.435693540E-2
8.663143075E0,-1.531406492E-1,-9.882357597E0,-1.914258115E-2
8.672829429E0,-1.483550072E-1,-9.882357597E0,-2.871387079E-2
8.682515158E0,-1.531406492E-1,-9.868000984E0,-1.914258115E-2
8.692202085E0,-1.483550072E-1,-9.868000984E0,-1.435693540E-2
8.701887033E0,-1.435693651E-1,-9.872786522E0,-2.392822690E-2
8.711572814E0,-1.483550072E-1,-9.887143135E0,-2.871387079E-2
8.721258804E0,-1.387837082E-1,-9.863214493E0,-1.914258115E-2
8.730945627E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
8.740630783E0,-1.483550072E-1,-9.868000984E0,-3.349951655E-2
8.750316981E0,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
8.760002762E0,-1.435693651E-1,-9.863214493E0,-2.392822690E-2
8.769688960E0,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
8.779375210E0,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
8.789061200E0,-1.627119333E-1,-9.863214493E0,-2.871387079E-2
8.798747554E0,-1.483550072E-1,-9.877572060E0,-2.392822690E-2
8.808433752E0,-1.387837082E-1,-9.868000984E0,-2.871387079E-2
8.818119533E0,-1.579262912E-1,-9.872786522E0,-2.392822690E-2
8.827804846E0,-1.483550072E-1,-9.877572060E0,-4.307080805E-2
8.837491408E0,-1.627119333E-1,-9.882357597E0,-4.307080805E-2
8.847176512E0,-1.531406492E-1,-9.887143135E0,-1.914258115E-2
8.856861877E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
8.866547867E0,-1.531406492E-1,-9.891928673E0,-2.871387079E-2
8.876233283E0,-1.627119333E-1,-9.882357597E0,-3.828516230E-2
8.885918439E0,-1.627119333E-1,-9.863214493E0,-3.828516230E-2
8.895605627E0,-1.627119333E-1,-9.868000984E0,-3.349951655E-2
8.905292033E0,-1.579262912E-1,-9.872786522E0,-1.914258115E-2
8.914978856E0,-1.674975902E-1,-9.877572060E0,-2.871387079E-2
8.924665835E0,-1.435693651E-1,-9.872786522E0,-3.349951655E-2
8.934352762E0,-1.579262912E-1,-9.877572060E0,-2.871387079E-2
8.944040054E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
8.953726564E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
8.963413908E0,-1.627119333E-1,-9.882357597E0,-2.392822690E-2
8.973100054E0,-1.387837082E-1,-9.863214493E0,-3.349951655E-2
8.982786408E0,-1.579262912E-1,-9.872786522E0,-1.435693540E-2
8.992471877E0,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
9.002157710E0,-1.531406492E-1,-9.882357597E0,-2.871387079E-2
9.011845575E0,-1.531406492E-1,-9.882357597E0,-2.392822690E-2
9.021533700E0,-1.435693651E-1,-9.877572060E0,-9.571290575E-3
9.031219846E0,-1.579262912E-1,-9.882357597E0,-2.392822690E-2
9.040906981E0,-1.483550072E-1,-9.877572060E0,-2.392822690E-2
9.050594533E0,-1.674975902E-1,-9.872786522E0,-2.871387079E-2
9.060281721E0,-1.531406492E-1,-9.872786522E0,-2.871387079E-2
9.069967294E0,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
9.079653596E0,-1.627119333E-1,-9.872786522E0,-3.349951655E-2
9.089341408E0,-1.435693651E-1,-9.882357597E0,-3.349951655E-2
9.099029117E0,-1.435693651E-1,-9.887143135E0,-2.871387079E-2
9.108715992E0,-1.579262912E-1,-9.872786522E0,-2.871387079E-2
9.118401929E0,-1.674975902E-1,-9.877572060E0,-2.871387079E-2
9.128089169E0,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
9.137776460E0,-1.435693651E-1,-9.877572060E0,-3.828516230E-2
9.147463231E0,-1.339980662E-1,-9.882357597E0,-2.871387079E-2
9.157148283E0,-1.435693651E-1,-9.887143135E0,-2.392822690E-2
9.166834898E0,-1.531406492E-1,-9.858428955E0,-1.914258115E-2
9.176521044E0,-1.531406492E-1,-9.887143135E0,-2.392822690E-2
9.186206981E0,-1.435693651E-1,-9.891928673E0,-3.828516230E-2
9.195893023E0,-1.435693651E-1,-9.882357597E0,-1.914258115E-2
9.205577971E0,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
9.215264950E0,-1.387837082E-1,-9.882357597E0,-1.435693540E-2
9.224951512E0,-1.531406492E-1,-9.868000984E0,-3.828516230E-2
9.234637189E0,-1.483550072E-1,-9.863214493E0,-2.871387079E-2
9.244323908E0,-1.435693651E-1,-9.868000984E0,-1.435693540E-2
9.254011148E0,-1.722832322E-1,-9.863214493E0,-3.828516230E-2
9.263697971E0,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
9.273383335E0,-1.435693651E-1,-9.863214493E0,-5.742774159E-2
9.283070210E0,-1.674975902E-1,-9.872786522E0,-2.871387079E-2
9.292756929E0,-1.483550072E-1,-9.877572060E0,-1.914258115E-2
9.302443700E0,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
9.312131304E0,-1.531406492E-1,-9.872786522E0,-2.392822690E-2
9.321818908E0,-1.531406492E-1,-9.863214493E0,-2.871387079E-2
9.331505575E0,-1.387837082E-1,-9.877572060E0,-2.871387079E-2
9.341192189E0,-1.531406492E-1,-9.887143135E0,-2.871387079E-2
9.350877971E0,-1.531406492E-1,-9.868000984E0,-3.828516230E-2
9.360565471E0,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
9.370251773E0,-1.483550072E-1,-9.887143135E0,-2.871387079E-2
9.379937658E0,-1.674975902E-1,-9.877572060E0,-2.392822690E-2
9.389624585E0,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
9.399311356E0,-1.579262912E-1,-9.891928673E0,-2.392822690E-2
9.408997554E0,-1.579262912E-1,-9.887143135E0,-3.828516230E-2
9.418685002E0,-1.435693651E-1,-9.877572060E0,-2.392822690E-2
9.428372502E0,-1.483550072E-1,-9.863214493E0,-2.392822690E-2
9.438057814E0,-1.387837082E-1,-9.872786522E0,-2.871387079E-2
9.447744742E0,-1.531406492E-1,-9.891928673E0,-3.349951655E-2
9.457431825E0,-1.387837082E-1,-9.882357597E0,-2.871387079E-2
9.467119117E0,-1.435693651E-1,-9.887143135E0,-3.828516230E-2
9.476805106E0,-1.531406492E-1,-9.872786522E0,-3.349951655E-2
9.486491200E0,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
9.496176460E0,-1.435693651E-1,-9.891928673E0,-2.392822690E-2
9.505861512E0,-1.531406492E-1,-9.877572060E0,-3.828516230E-2
9.515547919E0,-1.483550072E-1,-9.868000984E0,-1.914258115E-2
9.525234169E0,-1.531406492E-1,-9.891928673E0,-3.349951655E-2
9.534920471E0,-1.531406492E-1,-9.882357597E0,-1.914258115E-2
9.544605523E0,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
9.554291512E0,-1.579262912E-1,-9.868000984E0,-1.914258115E-2
9.563978856E0,-1.531406492E-1,-9.882357597E0,-3.349951655E-2
9.573665575E0,-1.387837082E-1,-9.891928673E0,-2.871387079E-2
9.583352033E0,-1.387837082E-1,-9.882357597E0,-3.349951655E-2
9.593037971E0,-1.531406492E-1,-9.868000984E0,-9.571290575E-3
9.602723439E0,-1.435693651E-1,-9.872786522E0,-1.435693540E-2
9.612409742E0,-1.483550072E-1,-9.882357597E0,-4.785645381E-2
9.622095419E0,-1.387837082E-1,-9.882357597E0,-2.871387079E-2
9.631781825E0,-1.579262912E-1,-9.882357597E0,-3.349951655E-2
9.641468179E0,-1.387837082E-1,-9.848857880E0,-2.871387079E-2
9.651155887E0,-1.435693651E-1,-9.872786522E0,-2.392822690E-2
9.660843023E0,-1.531406492E-1,-9.891928673E0,-3.828516230E-2
9.670529429E0,-1.435693651E-1,-9.877572060E0,-3.828516230E-2
9.680215419E0,-1.579262912E-1,-9.877572060E0,-2.871387079E-2
9.689901721E0,-1.435693651E-1,-9.877572060E0,-2.871387079E-2
9.699586721E0,-1.722832322E-1,-9.877572060E0,-1.435693540E-2
9.709272346E0,-1.483550072E-1,-9.896714211E0,-2.871387079E-2
9.718957398E0,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
9.728642554E0,-1.531406492E-1,-9.863214493E0,-2.871387079E-2
9.738329064E0,-1.435693651E-1,-9.868000984E0,-3.828516230E-2
9.748014481E0,-1.531406492E-1,-9.872786522E0,-2.392822690E-2
9.757700002E0,-1.627119333E-1,-9.868000984E0,-2.871387079E-2
9.767386356E0,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
9.777072346E0,-1.627119333E-1,-9.882357597E0,-3.828516230E-2
9.786759012E0,-1.483550072E-1,-9.882357597E0,-1.914258115E-2
9.796444273E0,-1.674975902E-1,-9.863214493E0,-2.871387079E-2
9.806128596E0,-1.579262912E-1,-9.877572060E0,-2.871387079E-2
9.815814169E0,-1.674975902E-1,-9.882357597E0,-2.392822690E-2
9.825501408E0,-1.531406492E-1,-9.882357597E0,-1.914258115E-2
9.835186929E0,-1.674975902E-1,-9.882357597E0,-1.914258115E-2
9.844873960E0,-1.483550072E-1,-9.868000984E0,-2.392822690E-2
9.854559950E0,-1.387837082E-1,-9.868000984E0,-2.871387079E-2
9.864246981E0,-1.531406492E-1,-9.868000984E0,-1.435693540E-2
9.873933856E0,-1.627119333E-1,-9.863214493E0,-2.871387079E-2
9.883621721E0,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
9.893309585E0,-1.292124242E-1,-9.872786522E0,-4.785645381E-2
9.902995471E0,-1.579262912E-1,-9.872786522E0,-2.392822690E-2
9.912680887E0,-1.387837082E-1,-9.882357597E0,-1.435693540E-2
9.922366512E0,-1.435693651E-1,-9.887143135E0,-2.392822690E-2
9.932053439E0,-1.579262912E-1,-9.887143135E0,-9.571290575E-3
9.941740679E0,-1.531406492E-1,-9.877572060E0,-3.349951655E-2
9.951426981E0,-1.627119333E-1,-9.872786522E0,-2.871387079E-2
9.961114689E0,-1.531406492E-1,-9.877572060E0,-1.914258115E-2
9.970802658E0,-1.483550072E-1,-9.877572060E0,-4.307080805E-2
9.980489169E0,-1.483550072E-1,-9.887143135E0,-3.828516230E-2
9.990175471E0,-1.435693651E-1,-9.877572060E0,-1.435693540E-2
9.999860471E0,-1.531406492E-1,-9.877572060E0,-2.871387079E-2
1.000954490E1,-1.483550072E-1,-9.887143135E0,-2.871387079E-2
1.001923016E1,-1.579262912E-1,-9.868000984E0,-2.392822690E-2
1.002891563E1,-1.531406492E-1,-9.882357597E0,-3.828516230E-2
1.003860136E1,-1.483550072E-1,-9.887143135E0,-2.392822690E-2
1.004828787E1,-1.387837082E-1,-9.872786522E0,-3.828516230E-2
1.005797490E1,-1.435693651E-1,-9.882357597E0,-2.871387079E-2
1.006765933E1,-1.579262912E-1,-9.868000984E0,-2.871387079E-2
1.007734432E1,-1.674975902E-1,-9.868000984E0,-1.435693540E-2
1.008703011E1,-1.435693651E-1,-9.858428955E0,-3.349951655E-2
1.009671584E1,-1.531406492E-1,-9.872786522E0,-2.871387079E-2
1.010640167E1,-1.627119333E-1,-9.882357597E0,-2.392822690E-2
1.011608708E1,-1.435693651E-1,-9.868000984E0,-2.871387079E-2
1.012577209E1,-1.339980662E-1,-9.882357597E0,-2.871387079E-2
1.013545828E1,-1.531406492E-1,-9.877572060E0,-3.828516230E-2
1.014514349E1,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
1.015482802E1,-1.579262912E-1,-9.872786522E0,-2.392822690E-2
1.016451354E1,-1.435693651E-1,-9.882357597E0,-2.392822690E-2
1.017420068E1,-1.531406492E-1,-9.872786522E0,-3.828516230E-2
1.018388604E1,-1.483550072E-1,-9.872786522E0,-2.871387079E-2
1.019357313E1,-1.483550072E-1,-9.877572060E0,-3.349951655E-2
1.020325854E1,-1.435693651E-1,-9.868000984E0,-2.392822690E-2
1.021294542E1,-1.387837082E-1,-9.887143135E0,-3.828516230E-2
1.022263182E1,-1.531406492E-1,-9.868000984E0,-3.349951655E-2
1.023231886E1,-1.483550072E-1,-9.863214493E0,-2.392822690E-2
1.024200589E1,-1.531406492E-1,-9.872786522E0,-3.349951655E-2
1.025169281E1,-1.579262912E-1,-9.896714211E0,-2.392822690E-2
1.026137766E1,-1.435693651E-1,-9.872786522E0,-3.349951655E-2
1.027106292E1,-1.674975902E-1,-9.877572060E0,-3.828516230E-2
1.028074875E1,-1.674975902E-1,-9.882357597E0,-2.871387079E-2
1.029043547E1,-1.579262912E-1,-9.863214493E0,-2.871387079E-2
1.030012136E1,-1.483550072E-1,-9.891928673E0,-3.349951655E-2
1.030980792E1,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
1.031949349E1,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
1.032917990E1,-1.483550072E-1,-9.882357597E0,-2.871387079E-2
1.033886516E1,-1.435693651E-1,-9.891928673E0,-3.349951655E-2
1.034855203E1,-1.483550072E-1,-9.887143135E0,-1.435693540E-2
1.035823677E1,-1.627119333E-1,-9.882357597E0,-2.871387079E-2
1.036792130E1,-1.579262912E-1,-9.863214493E0,-3.828516230E-2
1.037760735E1,-1.674975902E-1,-9.882357597E0,-3.828516230E-2
1.038729250E1,-1.483550072E-1,-9.877572060E0,-1.914258115E-2
1.039697823E1,-1.579262912E-1,-9.872786522E0,-2.871387079E-2
1.040666479E1,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
1.041635047E1,-1.579262912E-1,-9.858428955E0,-2.871387079E-2
1.042603630E1,-1.579262912E-1,-9.868000984E0,-4.307080805E-2
1.043572130E1,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
1.044540698E1,-1.579262912E-1,-9.877572060E0,-4.307080805E-2
1.045509224E1,-1.627119333E-1,-9.853643417E0,-2.871387079E-2
1.046477808E1,-1.483550072E-1,-9.868000984E0,-1.914258115E-2
1.047446365E1,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
1.048414917E1,-1.579262912E-1,-9.887143135E0,-3.828516230E-2
1.049383448E1,-1.531406492E-1,-9.887143135E0,-2.392822690E-2
1.050351959E1,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
1.051320511E1,-1.435693651E-1,-9.868000984E0,-3.349951655E-2
1.052289068E1,-1.483550072E-1,-9.872786522E0,-2.392822690E-2
1.053257719E1,-1.579262912E-1,-9.877572060E0,-2.871387079E-2
1.054226203E1,-1.579262912E-1,-9.882357597E0,-2.871387079E-2
1.055194630E1,-1.531406492E-1,-9.872786522E0,-2.871387079E-2
1.056163099E1,-1.435693651E-1,-9.863214493E0,-2.871387079E-2
1.057131526E1,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
1.058099958E1,-1.435693651E-1,-9.882357597E0,-3.349951655E-2
1.059068443E1,-1.531406492E-1,-9.877572060E0,-3.828516230E-2
1.060037120E1,-1.292124242E-1,-9.877572060E0,-1.435693540E-2
1.061005568E1,-1.579262912E-1,-9.872786522E0,-5.264209956E-2
1.061974130E1,-1.483550072E-1,-9.863214493E0,-4.307080805E-2
1.062942584E1,-1.483550072E-1,-9.882357597E0,-2.871387079E-2
1.063911031E1,-1.627119333E-1,-9.863214493E0,-2.871387079E-2
1.064879584E1,-1.531406492E-1,-9.872786522E0,-2.392822690E-2
1.065848130E1,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
1.066816787E1,-1.579262912E-1,-9.887143135E0,-2.871387079E-2
1.067785193E1,-1.579262912E-1,-9.887143135E0,-2.871387079E-2
1.068753719E1,-1.483550072E-1,-9.882357597E0,-3.349951655E-2
1.069722308E1,-1.483550072E-1,-9.877572060E0,-3.349951655E-2
1.070690865E1,-1.531406492E-1,-9.887143135E0,-3.349951655E-2
1.071659391E1,-1.627119333E-1,-9.863214493E0,-2.871387079E-2
1.072627917E1,-1.579262912E-1,-9.877572060E0,-2.392822690E-2
1.073596412E1,-1.531406492E-1,-9.896714211E0,-3.828516230E-2
1.074564922E1,-1.435693651E-1,-9.882357597E0,-4.307080805E-2
1.075533334E1,-1.627119333E-1,-9.868000984E0,-3.349951655E-2
1.076501917E1,-1.579262912E-1,-9.887143135E0,-2.871387079E-2
1.077470375E1,-1.435693651E-1,-9.877572060E0,-3.828516230E-2
1.078438886E1,-1.579262912E-1,-9.872786522E0,-2.871387079E-2
1.079407464E1,-1.674975902E-1,-9.872786522E0,-4.307080805E-2
1.080375896E1,-1.531406492E-1,-9.882357597E0,-2.871387079E-2
1.081344495E1,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
1.082313110E1,-1.579262912E-1,-9.882357597E0,-2.871387079E-2
1.083281531E1,-1.627119333E-1,-9.868000984E0,-1.914258115E-2
1.084250047E1,-1.674975902E-1,-9.872786522E0,-3.349951655E-2
1.085218667E1,-1.387837082E-1,-9.887143135E0,-2.392822690E-2
1.086187302E1,-1.579262912E-1,-9.868000984E0,-4.785645381E-2
1.087155912E1,-1.292124242E-1,-9.882357597E0,-2.392822690E-2
1.088124646E1,-1.435693651E-1,-9.882357597E0,-3.349951655E-2
1.089093203E1,-1.531406492E-1,-9.891928673E0,-3.349951655E-2
1.090061735E1,-1.531406492E-1,-9.877572060E0,-2.392822690E-2
1.091030162E1,-1.579262912E-1,-9.877572060E0,-2.392822690E-2
1.091998808E1,-1.531406492E-1,-9.868000984E0,-2.871387079E-2
1.092967422E1,-1.627119333E-1,-9.872786522E0,-4.785645381E-2
1.093936000E1,-1.339980662E-1,-9.868000984E0,-3.828516230E-2
1.094904578E1,-1.674975902E-1,-9.872786522E0,-2.871387079E-2
1.095873188E1,-1.483550072E-1,-9.868000984E0,-2.871387079E-2
1.096841750E1,-1.483550072E-1,-9.872786522E0,-3.349951655E-2
1.097810250E1,-1.435693651E-1,-9.872786522E0,-2.871387079E-2
1.098778714E1,-1.627119333E-1,-9.872786522E0,-3.828516230E-2
1.099747328E1,-1.483550072E-1,-9.877572060E0,-2.392822690E-2
1.100715896E1,-1.579262912E-1,-9.868000984E0,-3.349951655E-2
1.101684344E1,-1.627119333E-1,-9.872786522E0,-2.871387079E-2
1.102652870E1,-1.674975902E-1,-9.872786522E0,-2.871387079E-2
1.103621464E1,-1.531406492E-1,-9.872786522E0,-2.871387079E-2
1.104590089E1,-1.531406492E-1,-9.877572060E0,-3.828516230E-2
1.105558703E1,-1.674975902E-1,-9.872786522E0,-2.392822690E-2
1.106527224E1,-1.483550072E-1,-9.877572060E0,-2.871387079E-2
1.107495834E1,-1.531406492E-1,-9.877572060E0,-2.871387079E-2
1.108464360E1,-1.531406492E-1,-9.891928673E0,-3.828516230E-2
1.109432834E1,-1.531406492E-1,-9.882357597E0,-4.307080805E-2
1.110401344E1,-1.579262912E-1,-9.877572060E0,-3.349951655E-2
1.111369792E1,-1.627119333E-1,-9.882357597E0,-2.871387079E-2
1.112338193E1,-1.627119333E-1,-9.882357597E0,-3.349951655E-2
1.113306672E1,-1.531406492E-1,-9.882357597E0,-4.307080805E-2
1.114275120E1,-1.627119333E-1,-9.891928673E0,-3.349951655E-2
1.115243542E1,-1.387837082E-1,-9.887143135E0,-4.307080805E-2
1.116212073E1,-1.483550072E-1,-9.877572060E0,-3.828516230E-2
1.117180646E1,-1.627119333E-1,-9.882357597E0,-3.828516230E-2
1.118149380E1,-1.579262912E-1,-9.877572060E0,-4.785645381E-2
1.119118031E1,-1.770688742E-1,-9.872786522E0,-3.828516230E-2
1.120086485E1,-1.579262912E-1,-9.868000984E0,-4.307080805E-2
1.121054990E1,-1.483550072E-1,-9.868000984E0,-1.435693540E-2
1.122023563E1,-1.579262912E-1,-9.887143135E0,-2.871387079E-2
1.122992068E1,-1.579262912E-1,-9.882357597E0,-1.914258115E-2
1.123960750E1,-1.435693651E-1,-9.882357597E0,-3.828516230E-2
1.124929287E1,-1.531406492E-1,-9.891928673E0,-2.871387079E-2
1.125897761E1,-1.531406492E-1,-9.877572060E0,-2.871387079E-2
1.126866130E1,-1.531406492E-1,-9.891928673E0,-2.392822690E-2
1.127834604E1,-1.722832322E-1,-9.887143135E0,-1.914258115E-2
1.128803104E1,-1.722832322E-1,-9.877572060E0,-2.392822690E-2
1.129771594E1,-1.435693651E-1,-9.887143135E0,-2.392822690E-2
1.130739922E1,-1.483550072E-1,-9.863214493E0,-2.392822690E-2
